Serial Number:20638359 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","EOF"
2020-06-24 06:05:30,7.43,59.46,0.06, 
2020-06-24 06:06:30,7.52,58.78,-0.02, 
2020-06-24 06:07:30,7.59,59.38,0.19, 
2020-06-24 06:08:30,7.63,58.17,-0.06, 
2020-06-24 06:09:30,7.68,58.14,-0.02, 
2020-06-24 06:10:30,7.71,58.04,-0.01, 
2020-06-24 06:11:30,7.73,57.98,-0.01, 
2020-06-24 06:12:30,7.73,57.81,-0.05, 
2020-06-24 06:13:30,7.77,58.17,0.08, 
2020-06-24 06:14:30,7.71,58.79,0.16, 
2020-06-24 06:15:30,7.65,57.99,-0.08, 
2020-06-24 06:16:30,7.59,57.63,-0.22, 
2020-06-24 06:17:30,7.58,57.64,-0.23, 
2020-06-24 06:18:30,7.53,57.90,-0.22, 
2020-06-24 06:19:30,7.49,57.92,-0.25, 
2020-06-24 06:20:30,7.48,57.32,-0.40, 
2020-06-24 06:21:30,7.43,57.65,-0.37, 
2020-06-24 06:22:30,7.39,57.80,-0.37, 
2020-06-24 06:23:30,7.41,57.76,-0.36, 
2020-06-24 06:24:30,7.35,57.83,-0.40, 
2020-06-24 06:25:30,7.32,58.10,-0.36, 
2020-06-24 06:26:30,7.31,58.17,-0.36, 
2020-06-24 06:27:30,7.33,58.34,-0.30, 
2020-06-24 06:28:30,7.32,58.23,-0.33, 
2020-06-24 06:29:30,7.33,58.17,-0.34, 
2020-06-24 06:30:30,7.31,57.73,-0.46, 
2020-06-24 06:31:30,7.30,57.87,-0.44, 
2020-06-24 06:32:30,7.29,57.77,-0.47, 
2020-06-24 06:33:30,7.26,57.59,-0.55, 
2020-06-24 06:34:30,7.28,57.99,-0.43, 
2020-06-24 06:35:30,7.25,58.01,-0.46, 
2020-06-24 06:36:30,7.23,58.19,-0.43, 
2020-06-24 06:37:30,7.22,58.49,-0.37, 
2020-06-24 06:38:30,7.18,58.24,-0.46, 
2020-06-24 06:39:30,7.18,59.06,-0.27, 
2020-06-24 06:40:30,7.18,58.52,-0.40, 
2020-06-24 06:41:30,7.14,58.28,-0.49, 
2020-06-24 06:42:30,7.14,58.32,-0.48, 
2020-06-24 06:43:30,7.17,58.26,-0.47, 
2020-06-24 06:44:30,7.18,58.00,-0.52, 
2020-06-24 06:45:30,7.16,58.11,-0.51, 
2020-06-24 06:46:30,7.18,58.36,-0.43, 
2020-06-24 06:47:30,7.20,58.50,-0.38, 
2020-06-24 06:48:30,7.16,58.39,-0.45, 
2020-06-24 06:49:30,7.15,58.38,-0.46, 
2020-06-24 06:50:30,7.13,58.37,-0.48, 
2020-06-24 06:51:30,7.11,58.33,-0.51, 
2020-06-24 06:52:30,7.08,58.53,-0.49, 
2020-06-24 06:53:30,7.07,58.98,-0.40, 
2020-06-24 06:54:30,7.09,59.04,-0.36, 
2020-06-24 06:55:30,7.10,58.85,-0.40, 
2020-06-24 06:56:30,7.10,59.05,-0.35, 
2020-06-24 06:57:30,7.08,59.28,-0.32, 
2020-06-24 06:58:30,7.04,58.99,-0.42, 
2020-06-24 06:59:30,7.03,58.78,-0.48, 
2020-06-24 07:00:30,6.99,59.04,-0.46, 
2020-06-24 07:01:30,7.00,59.13,-0.42, 
2020-06-24 07:02:30,7.00,58.43,-0.59, 
2020-06-24 07:03:30,7.01,58.94,-0.46, 
2020-06-24 07:04:30,7.02,58.50,-0.55, 
2020-06-24 07:05:30,7.02,57.99,-0.67, 
2020-06-24 07:06:30,7.05,57.79,-0.69, 
2020-06-24 07:07:30,7.01,57.55,-0.79, 
2020-06-24 07:08:30,7.02,57.43,-0.80, 
2020-06-24 07:09:30,7.01,57.97,-0.69, 
2020-06-24 07:10:30,7.03,58.30,-0.59, 
2020-06-24 07:11:30,7.00,58.77,-0.51, 
2020-06-24 07:12:30,6.97,58.77,-0.54, 
2020-06-24 07:13:30,6.94,58.78,-0.57, 
2020-06-24 07:14:30,6.89,59.66,-0.40, 
2020-06-24 07:15:30,6.85,58.70,-0.67, 
2020-06-24 07:16:30,6.81,59.25,-0.58, 
2020-06-24 07:17:30,6.79,58.96,-0.67, 
2020-06-24 07:18:30,6.74,59.02,-0.69, 
2020-06-24 07:19:30,6.69,59.68,-0.59, 
2020-06-24 07:20:30,6.65,59.44,-0.69, 
2020-06-24 07:21:30,6.63,60.07,-0.56, 
2020-06-24 07:22:30,6.64,59.66,-0.65, 
2020-06-24 07:23:30,6.63,59.82,-0.62, 
2020-06-24 07:24:30,6.59,59.62,-0.70, 
2020-06-24 07:25:30,6.59,59.71,-0.68, 
2020-06-24 07:26:30,6.57,59.48,-0.75, 
2020-06-24 07:27:30,6.58,59.36,-0.77, 
2020-06-24 07:28:30,6.53,59.69,-0.74, 
2020-06-24 07:29:30,6.50,60.21,-0.65, 
2020-06-24 07:30:30,6.49,60.40,-0.62, 
2020-06-24 07:31:30,6.51,60.23,-0.64, 
2020-06-24 07:32:30,6.50,60.65,-0.55, 
2020-06-24 07:33:30,6.52,60.11,-0.65, 
2020-06-24 07:34:30,6.52,60.33,-0.60, 
2020-06-24 07:35:30,6.56,59.96,-0.65, 
2020-06-24 07:36:30,6.59,60.17,-0.57, 
2020-06-24 07:37:30,6.58,60.72,-0.46, 
2020-06-24 07:38:30,6.60,60.09,-0.58, 
2020-06-24 07:39:30,6.58,60.16,-0.58, 
2020-06-24 07:40:30,6.61,60.23,-0.53, 
2020-06-24 07:41:30,6.63,60.16,-0.54, 
2020-06-24 07:42:30,6.59,59.88,-0.64, 
2020-06-24 07:43:30,6.64,59.77,-0.62, 
2020-06-24 07:44:30,6.65,59.83,-0.60, 
2020-06-24 07:45:30,6.67,60.46,-0.43, 
2020-06-24 07:46:30,6.65,59.89,-0.58, 
2020-06-24 07:47:30,6.59,59.99,-0.61, 
2020-06-24 07:48:30,6.60,59.74,-0.66, 
2020-06-24 07:49:30,6.61,59.95,-0.60, 
2020-06-24 07:50:30,6.60,60.16,-0.56, 
2020-06-24 07:51:30,6.63,60.10,-0.56, 
2020-06-24 07:52:30,6.57,60.25,-0.57, 
2020-06-24 07:53:30,6.59,60.13,-0.58, 
2020-06-24 07:54:30,6.60,60.17,-0.56, 
2020-06-24 07:55:30,6.61,60.03,-0.58, 
2020-06-24 07:56:30,6.61,60.19,-0.55, 
2020-06-24 07:57:30,6.59,60.36,-0.53, 
2020-06-24 07:58:30,6.61,60.48,-0.48, 
2020-06-24 07:59:30,6.61,60.29,-0.52, 
2020-06-24 08:00:30,6.60,60.45,-0.50, 
2020-06-24 08:01:30,6.57,60.27,-0.57, 
2020-06-24 08:02:30,6.58,60.56,-0.49, 
2020-06-24 08:03:30,6.58,60.57,-0.49, 
2020-06-24 08:04:30,6.56,60.74,-0.47, 
2020-06-24 08:05:30,6.55,60.55,-0.53, 
2020-06-24 08:06:30,6.52,60.54,-0.56, 
2020-06-24 08:07:30,6.50,61.08,-0.46, 
2020-06-24 08:08:30,6.48,61.11,-0.47, 
2020-06-24 08:09:30,6.46,61.09,-0.48, 
2020-06-24 08:10:30,6.43,60.98,-0.54, 
2020-06-24 08:11:30,6.42,60.78,-0.59, 
2020-06-24 08:12:30,6.43,60.92,-0.55, 
2020-06-24 08:13:30,6.46,60.65,-0.58, 
2020-06-24 08:14:30,6.45,61.01,-0.51, 
2020-06-24 08:15:30,6.45,60.42,-0.64, 
2020-06-24 08:16:30,6.46,60.68,-0.58, 
2020-06-24 08:17:30,6.48,60.96,-0.50, 
2020-06-24 08:18:30,6.49,60.97,-0.49, 
2020-06-24 08:19:30,6.50,61.50,-0.36, 
2020-06-24 08:20:30,6.48,61.24,-0.44, 
2020-06-24 08:21:30,6.50,60.79,-0.52, 
2020-06-24 08:22:30,6.51,60.69,-0.53, 
2020-06-24 08:23:30,6.60,60.28,-0.53, 
2020-06-24 08:24:30,6.68,60.27,-0.47, 
2020-06-24 08:25:30,6.80,59.92,-0.43, 
2020-06-24 08:26:30,6.94,59.81,-0.33, 
2020-06-24 08:27:30,7.05,59.75,-0.23, 
2020-06-24 08:28:30,7.22,59.26,-0.19, 
2020-06-24 08:29:30,7.31,58.84,-0.20, 
2020-06-24 08:30:30,7.46,58.51,-0.14, 
2020-06-24 08:31:30,7.57,57.83,-0.20, 
2020-06-24 08:32:30,7.72,57.84,-0.05, 
2020-06-24 08:33:30,7.87,57.40,-0.02, 
2020-06-24 08:34:30,7.94,57.28,0.03, 
2020-06-24 08:35:30,8.06,56.80,0.02, 
2020-06-24 08:36:30,8.20,55.96,-0.05, 
2020-06-24 08:37:30,8.33,56.32,0.15, 
2020-06-24 08:38:30,8.45,55.41,0.04, 
2020-06-24 08:39:30,8.58,55.20,0.11, 
2020-06-24 08:40:30,8.72,54.61,0.09, 
2020-06-24 08:41:30,8.82,54.41,0.14, 
2020-06-24 08:42:30,8.92,54.28,0.20, 
2020-06-24 08:43:30,9.02,54.19,0.26, 
2020-06-24 08:44:30,9.11,54.27,0.38, 
2020-06-24 08:45:30,9.20,53.04,0.14, 
2020-06-24 08:46:30,9.29,52.89,0.18, 
2020-06-24 08:47:30,9.41,53.04,0.34, 
2020-06-24 08:48:30,9.52,53.84,0.64, 
2020-06-24 08:49:30,9.71,53.19,0.66, 
2020-06-24 08:50:30,9.84,52.46,0.58, 
2020-06-24 08:51:30,9.99,51.13,0.37, 
2020-06-24 08:52:30,10.15,50.61,0.37, 
2020-06-24 08:53:30,10.28,50.71,0.52, 
2020-06-24 08:54:30,10.38,50.10,0.44, 
2020-06-24 08:55:30,10.53,50.32,0.64, 
2020-06-24 08:56:30,10.64,51.00,0.93, 
2020-06-24 08:57:30,10.75,50.11,0.79, 
2020-06-24 08:58:30,10.83,49.93,0.81, 
2020-06-24 08:59:30,10.85,48.87,0.54, 
2020-06-24 09:00:30,10.93,48.36,0.46, 
2020-06-24 09:01:30,10.95,48.86,0.62, 
2020-06-24 09:02:30,11.01,49.06,0.74, 
2020-06-24 09:03:30,11.02,48.86,0.69, 
2020-06-24 09:04:30,11.10,49.17,0.85, 
2020-06-24 09:05:30,11.24,47.68,0.55, 
2020-06-24 09:06:30,11.33,46.62,0.33, 
2020-06-24 09:07:30,11.48,48.08,0.89, 
2020-06-24 09:08:30,11.63,51.02,1.86, 
2020-06-24 09:09:30,11.78,47.67,1.05, 
2020-06-24 09:10:30,11.93,49.54,1.72, 
2020-06-24 09:11:30,12.12,49.03,1.75, 
2020-06-24 09:12:30,12.26,51.10,2.45, 
2020-06-24 09:13:30,12.41,48.83,1.95, 
2020-06-24 09:14:30,12.57,46.45,1.40, 
2020-06-24 09:15:30,12.73,48.39,2.12, 
2020-06-24 09:16:30,12.87,45.53,1.40, 
2020-06-24 09:17:30,13.07,49.17,2.66, 
2020-06-24 09:18:30,13.22,45.34,1.66, 
2020-06-24 09:19:30,13.33,46.17,2.01, 
2020-06-24 09:20:30,13.43,43.12,1.15, 
2020-06-24 09:21:30,13.52,44.58,1.70, 
2020-06-24 09:22:30,13.63,46.12,2.27, 
2020-06-24 09:23:30,13.71,44.95,1.99, 
2020-06-24 09:24:30,13.89,45.16,2.21, 
2020-06-24 09:25:30,14.05,46.41,2.74, 
2020-06-24 09:26:30,14.26,43.94,2.17, 
2020-06-24 09:27:30,14.43,43.41,2.16, 
2020-06-24 09:28:30,14.57,44.48,2.62, 
2020-06-24 09:29:30,14.67,44.11,2.60, 
2020-06-24 09:30:30,14.70,43.84,2.54, 
2020-06-24 09:31:30,14.80,42.58,2.22, 
2020-06-24 09:32:30,14.83,42.44,2.20, 
2020-06-24 09:33:30,14.89,43.08,2.47, 
2020-06-24 09:34:30,14.92,42.26,2.22, 
2020-06-24 09:35:30,14.92,40.16,1.51, 
2020-06-24 09:36:30,14.96,45.10,3.17, 
2020-06-24 09:37:30,15.03,43.38,2.69, 
2020-06-24 09:38:30,15.06,42.15,2.31, 
2020-06-24 09:39:30,15.09,42.60,2.48, 
2020-06-24 09:40:30,15.12,42.63,2.52, 
2020-06-24 09:41:30,15.16,45.16,3.38, 
2020-06-24 09:42:30,15.15,44.67,3.21, 
2020-06-24 09:43:30,15.19,44.97,3.35, 
2020-06-24 09:44:30,15.28,43.78,3.04, 
2020-06-24 09:45:30,15.29,45.41,3.57, 
2020-06-24 09:46:30,15.37,43.32,2.97, 
2020-06-24 09:47:30,15.43,43.99,3.25, 
2020-06-24 09:48:30,15.53,40.41,2.14, 
2020-06-24 09:49:30,15.65,39.98,2.10, 
2020-06-24 09:50:30,15.67,44.76,3.71, 
2020-06-24 09:51:30,15.74,42.15,2.93, 
2020-06-24 09:52:30,15.78,44.26,3.66, 
2020-06-24 09:53:30,15.82,42.43,3.09, 
2020-06-24 09:54:30,15.86,41.96,2.97, 
2020-06-24 09:55:30,15.95,41.17,2.78, 
2020-06-24 09:56:30,15.99,43.26,3.52, 
2020-06-24 09:57:30,16.05,43.23,3.56, 
2020-06-24 09:58:30,16.07,43.60,3.70, 
2020-06-24 09:59:30,16.14,40.29,2.65, 
2020-06-24 10:00:30,16.21,41.40,3.10, 
2020-06-24 10:01:30,16.24,41.41,3.12, 
2020-06-24 10:02:30,16.28,39.99,2.67, 
2020-06-24 10:03:30,16.24,39.40,2.42, 
2020-06-24 10:04:30,16.28,43.19,3.76, 
2020-06-24 10:05:30,16.31,38.41,2.13, 
2020-06-24 10:06:30,16.31,40.30,2.81, 
2020-06-24 10:07:30,16.29,39.71,2.58, 
2020-06-24 10:08:30,16.26,40.47,2.82, 
2020-06-24 10:09:30,16.28,43.27,3.78, 
2020-06-24 10:10:30,16.29,42.31,3.48, 
2020-06-24 10:11:30,16.33,41.29,3.17, 
2020-06-24 10:12:30,16.39,43.94,4.10, 
2020-06-24 10:13:30,16.42,44.16,4.20, 
2020-06-24 10:14:30,16.45,44.16,4.23, 
2020-06-24 10:15:30,16.54,41.45,3.41, 
2020-06-24 10:16:30,16.55,38.83,2.50, 
2020-06-24 10:17:30,16.62,42.21,3.74, 
2020-06-24 10:18:30,16.62,42.29,3.77, 
2020-06-24 10:19:30,16.67,40.07,3.05, 
2020-06-24 10:20:30,16.72,38.47,2.52, 
2020-06-24 10:21:30,16.77,42.16,3.86, 
2020-06-24 10:22:30,16.78,42.51,3.99, 
2020-06-24 10:23:30,16.77,41.49,3.63, 
2020-06-24 10:24:30,16.73,40.20,3.15, 
2020-06-24 10:25:30,16.66,44.48,4.53, 
2020-06-24 10:26:30,16.59,41.82,3.58, 
2020-06-24 10:27:30,16.60,45.13,4.68, 
2020-06-24 10:28:30,16.59,48.15,5.59, 
2020-06-24 10:29:30,16.61,40.67,3.20, 
2020-06-24 10:30:30,16.62,42.53,3.85, 
2020-06-24 10:31:30,16.69,46.36,5.14, 
2020-06-24 10:32:30,16.74,44.56,4.62, 
2020-06-24 10:33:30,16.82,41.13,3.56, 
2020-06-24 10:34:30,16.86,39.81,3.12, 
2020-06-24 10:35:30,16.90,42.02,3.93, 
2020-06-24 10:36:30,16.93,41.88,3.91, 
2020-06-24 10:37:30,16.94,41.55,3.81, 
2020-06-24 10:38:30,17.00,41.34,3.78, 
2020-06-24 10:39:30,17.00,42.54,4.19, 
2020-06-24 10:40:30,16.99,43.40,4.47, 
2020-06-24 10:41:30,17.02,46.43,5.46, 
2020-06-24 10:42:30,17.01,42.45,4.17, 
2020-06-24 10:43:30,17.03,47.53,5.81, 
2020-06-24 10:44:30,17.05,44.97,5.03, 
2020-06-24 10:45:30,17.07,44.80,5.00, 
2020-06-24 10:46:30,17.13,42.25,4.21, 
2020-06-24 10:47:30,17.15,41.31,3.91, 
2020-06-24 10:48:30,17.15,43.43,4.62, 
2020-06-24 10:49:30,17.13,44.79,5.04, 
2020-06-24 10:50:30,17.09,42.21,4.17, 
2020-06-24 10:51:30,17.06,41.02,3.73, 
2020-06-24 10:52:30,17.07,41.34,3.85, 
2020-06-24 10:53:30,17.06,39.04,3.03, 
2020-06-24 10:54:30,17.03,43.96,4.69, 
2020-06-24 10:55:30,17.02,44.71,4.92, 
2020-06-24 10:56:30,17.05,40.15,3.42, 
2020-06-24 10:57:30,17.09,41.70,3.99, 
2020-06-24 10:58:30,17.15,40.21,3.52, 
2020-06-24 10:59:30,17.16,46.23,5.53, 
2020-06-24 11:00:30,17.23,41.64,4.10, 
2020-06-24 11:01:30,17.30,38.36,2.99, 
2020-06-24 11:02:30,17.33,40.90,3.93, 
2020-06-24 11:03:30,17.38,38.34,3.06, 
2020-06-24 11:04:30,17.40,42.26,4.46, 
2020-06-24 11:05:30,17.44,38.53,3.18, 
2020-06-24 11:06:30,17.44,39.62,3.58, 
2020-06-24 11:07:30,17.47,40.97,4.08, 
2020-06-24 11:08:30,17.52,39.14,3.48, 
2020-06-24 11:09:30,17.55,37.79,3.01, 
2020-06-24 11:10:30,17.54,42.55,4.69, 
2020-06-24 11:11:30,17.60,39.05,3.51, 
2020-06-24 11:12:30,17.64,41.77,4.51, 
2020-06-24 11:13:30,17.63,40.10,3.92, 
2020-06-24 11:14:30,17.60,38.10,3.17, 
2020-06-24 11:15:30,17.55,39.84,3.76, 
2020-06-24 11:16:30,17.54,38.52,3.27, 
2020-06-24 11:17:30,17.53,42.31,4.60, 
2020-06-24 11:18:30,17.61,40.31,3.97, 
2020-06-24 11:19:30,17.65,41.05,4.27, 
2020-06-24 11:20:30,17.70,38.07,3.25, 
2020-06-24 11:21:30,17.79,40.51,4.21, 
2020-06-24 11:22:30,17.82,40.79,4.33, 
2020-06-24 11:23:30,17.89,41.04,4.48, 
2020-06-24 11:24:30,17.91,39.93,4.11, 
2020-06-24 11:25:30,17.95,42.16,4.92, 
2020-06-24 11:26:30,17.99,36.37,2.86, 
2020-06-24 11:27:30,18.06,38.69,3.80, 
2020-06-24 11:28:30,18.03,34.92,2.32, 
2020-06-24 11:29:30,18.08,35.21,2.48, 
2020-06-24 11:30:30,18.15,37.67,3.50, 
2020-06-24 11:31:30,18.19,37.71,3.55, 
2020-06-24 11:32:30,18.21,43.69,5.67, 
2020-06-24 11:33:30,18.24,39.63,4.30, 
2020-06-24 11:34:30,18.25,35.93,2.92, 
2020-06-24 11:35:30,18.30,41.90,5.15, 
2020-06-24 11:36:30,18.38,40.60,4.77, 
2020-06-24 11:37:30,18.46,38.13,3.94, 
2020-06-24 11:38:30,18.53,38.16,4.02, 
2020-06-24 11:39:30,18.57,37.87,3.95, 
2020-06-24 11:40:30,18.61,38.48,4.20, 
2020-06-24 11:41:30,18.63,42.97,5.81, 
2020-06-24 11:42:30,18.66,40.68,5.05, 
2020-06-24 11:43:30,18.68,40.41,4.97, 
2020-06-24 11:44:30,18.71,42.53,5.74, 
2020-06-24 11:45:30,18.76,39.51,4.72, 
2020-06-24 11:46:30,18.74,44.80,6.52, 
2020-06-24 11:47:30,18.77,42.24,5.69, 
2020-06-24 11:48:30,18.78,45.82,6.87, 
2020-06-24 11:49:30,18.83,45.05,6.68, 
2020-06-24 11:50:30,18.85,44.33,6.46, 
2020-06-24 11:51:30,18.74,42.07,5.61, 
2020-06-24 11:52:30,18.65,41.54,5.34, 
2020-06-24 11:53:30,18.51,42.34,5.49, 
2020-06-24 11:54:30,18.50,43.64,5.92, 
2020-06-24 11:55:30,18.54,45.74,6.63, 
2020-06-24 11:56:30,18.58,44.24,6.19, 
2020-06-24 11:57:30,18.70,45.19,6.60, 
2020-06-24 11:58:30,18.87,38.99,4.63, 
2020-06-24 11:59:30,18.94,38.37,4.46, 
2020-06-24 12:00:30,18.96,37.98,4.33, 
2020-06-24 12:01:30,18.97,40.18,5.15, 
2020-06-24 12:02:30,18.97,40.81,5.37, 
2020-06-24 12:03:30,18.96,43.04,6.13, 
2020-06-24 12:04:30,18.94,41.06,5.43, 
2020-06-24 12:05:30,18.87,40.48,5.17, 
2020-06-24 12:06:30,18.80,40.73,5.19, 
2020-06-24 12:07:30,18.77,40.31,5.01, 
2020-06-24 12:08:30,18.80,40.61,5.15, 
2020-06-24 12:09:30,18.82,34.75,2.95, 
2020-06-24 12:10:30,18.82,38.97,4.58, 
2020-06-24 12:11:30,18.88,45.24,6.79, 
2020-06-24 12:12:30,18.95,40.42,5.22, 
2020-06-24 12:13:30,18.97,40.25,5.17, 
2020-06-24 12:14:30,19.03,38.71,4.67, 
2020-06-24 12:15:30,19.08,41.16,5.59, 
2020-06-24 12:16:30,19.07,42.66,6.10, 
2020-06-24 12:17:30,19.03,47.55,7.65, 
2020-06-24 12:18:30,19.06,44.50,6.70, 
2020-06-24 12:19:30,19.15,42.11,5.99, 
2020-06-24 12:20:30,19.20,40.14,5.34, 
2020-06-24 12:21:30,19.27,38.62,4.85, 
2020-06-24 12:22:30,19.30,43.85,6.71, 
2020-06-24 12:23:30,19.37,38.14,4.76, 
2020-06-24 12:24:30,19.43,44.52,7.05, 
2020-06-24 12:25:30,19.48,41.54,6.09, 
2020-06-24 12:26:30,19.55,38.13,4.92, 
2020-06-24 12:27:30,19.61,39.85,5.61, 
2020-06-24 12:28:30,19.66,39.97,5.69, 
2020-06-24 12:29:30,19.76,36.90,4.64, 
2020-06-24 12:30:30,19.88,34.79,3.90, 
2020-06-24 12:31:30,19.84,36.64,4.60, 
2020-06-24 12:32:30,19.86,38.72,5.41, 
2020-06-24 12:33:30,19.82,35.19,4.01, 
2020-06-24 12:34:30,19.83,37.38,4.88, 
2020-06-24 12:35:30,19.85,35.69,4.24, 
2020-06-24 12:36:30,19.80,46.11,7.89, 
2020-06-24 12:37:30,19.68,35.31,3.93, 
2020-06-24 12:38:30,19.51,35.13,3.71, 
2020-06-24 12:39:30,19.36,38.72,4.96, 
2020-06-24 12:40:30,19.28,40.30,5.47, 
2020-06-24 12:41:30,19.25,36.06,3.85, 
2020-06-24 12:42:30,19.18,32.94,2.51, 
2020-06-24 12:43:30,19.24,38.22,4.67, 
2020-06-24 12:44:30,19.30,41.49,5.91, 
2020-06-24 12:45:30,19.36,40.80,5.72, 
2020-06-24 12:46:30,19.45,38.91,5.12, 
2020-06-24 12:47:30,19.54,37.70,4.74, 
2020-06-24 12:48:30,19.43,36.79,4.30, 
2020-06-24 12:49:30,19.44,34.64,3.45, 
2020-06-24 12:50:30,19.52,40.79,5.86, 
2020-06-24 12:51:30,19.67,38.50,5.16, 
2020-06-24 12:52:30,19.81,37.18,4.78, 
2020-06-24 12:53:30,19.89,32.32,2.87, 
2020-06-24 12:54:30,19.96,35.77,4.36, 
2020-06-24 12:55:30,19.98,34.06,3.68, 
2020-06-24 12:56:30,20.01,30.65,2.23, 
2020-06-24 12:57:30,19.97,31.55,2.60, 
2020-06-24 12:58:30,20.04,35.47,4.32, 
2020-06-24 12:59:30,20.05,32.67,3.16, 
2020-06-24 13:00:30,20.07,31.05,2.46, 
2020-06-24 13:01:30,20.06,35.28,4.26, 
2020-06-24 13:02:30,20.09,33.66,3.61, 
2020-06-24 13:03:30,20.14,33.56,3.62, 
2020-06-24 13:04:30,20.24,37.27,5.20, 
2020-06-24 13:05:30,20.28,34.07,3.95, 
2020-06-24 13:06:30,20.32,34.60,4.21, 
2020-06-24 13:07:30,20.31,35.44,4.54, 
2020-06-24 13:08:30,20.16,34.60,4.07, 
2020-06-24 13:09:30,20.10,37.40,5.13, 
2020-06-24 13:10:30,20.06,39.37,5.83, 
2020-06-24 13:11:30,20.09,34.47,3.95, 
2020-06-24 13:12:30,20.18,32.03,2.99, 
2020-06-24 13:13:30,20.32,32.14,3.16, 
2020-06-24 13:14:30,20.45,32.25,3.32, 
2020-06-24 13:15:30,20.46,30.76,2.67, 
2020-06-24 13:16:30,20.29,28.20,1.30, 
2020-06-24 13:17:30,20.07,29.28,1.64, 
2020-06-24 13:18:30,19.95,30.38,2.04, 
2020-06-24 13:19:30,19.83,33.45,3.30, 
2020-06-24 13:20:30,19.82,37.91,5.07, 
2020-06-24 13:21:30,19.83,33.88,3.48, 
2020-06-24 13:22:30,19.81,28.60,1.08, 
2020-06-24 13:23:30,19.76,29.59,1.52, 
2020-06-24 13:24:30,19.80,37.82,5.02, 
2020-06-24 13:25:30,19.88,27.38,0.54, 
2020-06-24 13:26:30,19.92,33.86,3.55, 
2020-06-24 13:27:30,19.92,31.45,2.51, 
2020-06-24 13:28:30,19.90,37.15,4.86, 
2020-06-24 13:29:30,19.96,29.65,1.71, 
2020-06-24 13:30:30,19.92,31.55,2.55, 
2020-06-24 13:31:30,19.98,33.01,3.24, 
2020-06-24 13:32:30,20.10,28.45,1.26, 
2020-06-24 13:33:30,20.22,31.18,2.65, 
2020-06-24 13:34:30,20.37,28.71,1.63, 
2020-06-24 13:35:30,20.58,35.71,4.89, 
2020-06-24 13:36:30,20.60,32.48,3.55, 
2020-06-24 13:37:30,20.69,29.06,2.06, 
2020-06-24 13:38:30,20.57,26.67,0.77, 
2020-06-24 13:39:30,20.40,29.98,2.25, 
2020-06-24 13:40:30,20.28,37.76,5.43, 
2020-06-24 13:41:30,20.30,28.41,1.41, 
2020-06-24 13:42:30,20.32,28.03,1.25, 
2020-06-24 13:43:30,20.25,26.41,0.35, 
2020-06-24 13:44:30,20.25,26.98,0.65, 
2020-06-24 13:45:30,20.20,36.03,4.68, 
2020-06-24 13:46:30,20.18,31.07,2.57, 
2020-06-24 13:47:30,20.05,30.30,2.10, 
2020-06-24 13:48:30,19.98,29.91,1.85, 
2020-06-24 13:49:30,20.02,31.20,2.48, 
2020-06-24 13:50:30,20.01,26.11,-0.00, 
2020-06-24 13:51:30,19.97,32.37,2.95, 
2020-06-24 13:52:30,19.91,27.79,0.77, 
2020-06-24 13:53:30,19.82,32.14,2.73, 
2020-06-24 13:54:30,19.80,29.82,1.65, 
2020-06-24 13:55:30,19.82,29.38,1.47, 
2020-06-24 13:56:30,19.71,28.16,0.78, 
2020-06-24 13:57:30,19.60,28.50,0.86, 
2020-06-24 13:58:30,19.47,32.90,2.75, 
2020-06-24 13:59:30,19.44,28.54,0.74, 
2020-06-24 14:00:30,19.29,30.90,1.71, 
2020-06-24 14:01:30,19.28,29.07,0.85, 
2020-06-24 14:02:30,19.20,34.54,3.20, 
2020-06-24 14:03:30,19.13,34.47,3.11, 
2020-06-24 14:04:30,19.16,34.30,3.07, 
2020-06-24 14:05:30,19.20,31.60,1.94, 
2020-06-24 14:06:30,19.18,32.57,2.36, 
2020-06-24 14:07:30,19.16,34.52,3.16, 
2020-06-24 14:08:30,19.25,34.79,3.34, 
2020-06-24 14:09:30,19.36,37.00,4.31, 
2020-06-24 14:10:30,19.52,35.75,3.97, 
2020-06-24 14:11:30,19.61,35.71,4.03, 
2020-06-24 14:12:30,19.71,37.17,4.69, 
2020-06-24 14:13:30,19.83,34.49,3.73, 
2020-06-24 14:14:30,19.89,33.14,3.22, 
2020-06-24 14:15:30,19.95,32.78,3.11, 
2020-06-24 14:16:30,20.03,31.62,2.68, 
2020-06-24 14:17:30,20.00,32.06,2.85, 
2020-06-24 14:18:30,20.01,37.98,5.27, 
2020-06-24 14:19:30,20.05,34.06,3.75, 
2020-06-24 14:20:30,20.14,31.38,2.66, 
2020-06-24 14:21:30,20.18,30.20,2.17, 
2020-06-24 14:22:30,20.25,35.06,4.33, 
2020-06-24 14:23:30,20.29,31.84,3.00, 
2020-06-24 14:24:30,20.29,27.66,1.03, 
2020-06-24 14:25:30,20.32,26.62,0.53, 
2020-06-24 14:26:30,20.27,32.61,3.32, 
2020-06-24 14:27:30,20.20,29.26,1.74, 
2020-06-24 14:28:30,20.25,30.79,2.49, 
2020-06-24 14:29:30,20.25,32.85,3.41, 
2020-06-24 14:30:30,20.29,31.50,2.85, 
2020-06-24 14:31:30,20.30,26.71,0.56, 
2020-06-24 14:32:30,20.34,32.68,3.42, 
2020-06-24 14:33:30,20.33,31.58,2.92, 
2020-06-24 14:34:30,20.28,29.38,1.86, 
2020-06-24 14:35:30,20.32,35.86,4.72, 
